currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2024-01-11 23:45:08.491878,0.0,16698425344,14220476416,2171940864,14.8,76996608,2081271808,2147479552,2147479552,0,0.0,108240035840,79908450304,22786035712,77.8,1912380416,239334400
2024-01-11 23:46:08.550378,0.0,16698425344,14219055104,2173358080,14.8,77062144,2081316864,2147479552,2147479552,0,0.0,108240035840,79908474880,22786011136,77.8,1912380416,239625216
2024-01-11 23:47:08.610369,0.0,16698425344,14220255232,2172178432,14.8,77144064,2081337344,2147479552,2147479552,0,0.0,108240035840,79908503552,22785982464,77.8,1912380416,239989760
2024-01-11 23:48:08.670391,0.0,16698425344,14259101696,2133315584,14.6,77221888,2081677312,2147479552,2147479552,0,0.0,108240035840,79908540416,22785945600,77.8,1912642560,240571392
2024-01-11 23:49:08.730382,0.0,16698425344,14232772608,2159603712,14.8,77287424,2081681408,2147479552,2147479552,0,0.0,108240035840,79908569088,22785916928,77.8,1912642560,240845824
2024-01-11 23:50:08.790386,0.0,16698425344,14242041856,2150342656,14.7,77344768,2081738752,2147479552,2147479552,0,0.0,108240035840,79908593664,22785892352,77.8,1912642560,241120256
2024-01-11 23:51:08.850429,0.0,16698425344,14232285184,2160091136,14.8,77410304,2081767424,2147479552,2147479552,0,0.0,108240035840,79908622336,22785863680,77.8,1912642560,241366016
2024-01-11 23:52:08.910383,0.0,16698425344,14226870272,2165518336,14.8,77484032,2081538048,2147479552,2147479552,0,0.0,108240035840,79908618240,22785867776,77.8,1912642560,241710080
2024-01-11 23:53:08.970497,0.0,16698425344,14222098432,2170310656,14.8,77549568,2081562624,2147479552,2147479552,0,0.0,108240035840,79908642816,22785843200,77.8,1912642560,241988608
2024-01-11 23:54:09.030477,0.0,16698425344,14224723968,2167701504,14.8,77615104,2081452032,2147479552,2147479552,0,0.0,108240035840,79908532224,22785953792,77.8,1912642560,242234368
2024-01-11 23:55:09.090384,0.0,16698425344,14222028800,2170368000,14.8,77672448,2081492992,2147479552,2147479552,0,0.0,108240035840,79908573184,22785912832,77.8,1912642560,242480128
