currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2023-12-31 19:58:21.050240,0.0,16698888192,14068011008,2325430272,15.8,75431936,1954852864,2147479552,2147479552,0,0.0,108240035840,79413489664,23280996352,77.3,1799308288,168100864
2023-12-31 19:59:21.106236,0.0,16698888192,14433730560,1959702528,13.6,75497472,1954889728,2147479552,2147479552,0,0.0,108240035840,79413518336,23280967680,77.3,1799308288,168408064
2023-12-31 20:00:21.166115,0.0,16698888192,14088761344,2304667648,15.6,75563008,1954914304,2147479552,2147479552,0,0.0,108240035840,79413542912,23280943104,77.3,1799308288,168662016
2023-12-31 20:01:21.226124,0.0,16698888192,14084395008,2309042176,15.7,75620352,1954947072,2147479552,2147479552,0,0.0,108240035840,79413575680,23280910336,77.3,1799308288,168948736
2023-12-31 20:02:21.286228,0.0,16698888192,14077755392,2315677696,15.7,75702272,1955094528,2147479552,2147479552,0,0.0,108240035840,79413604352,23280881664,77.3,1799308288,169337856
2023-12-31 20:03:21.346114,0.0,16698888192,14078541824,2314895360,15.7,75776000,1955123200,2147479552,2147479552,0,0.0,108240035840,79413633024,23280852992,77.3,1799308288,170103808
2023-12-31 20:04:21.406139,0.0,16698888192,14136967168,2256461824,15.3,75841536,1955151872,2147479552,2147479552,0,0.0,108240035840,79413657600,23280828416,77.3,1799308288,170337280
2023-12-31 20:05:21.466216,0.0,16698888192,14078996480,2314428416,15.7,75907072,1955180544,2147479552,2147479552,0,0.0,108240035840,79413686272,23280799744,77.3,1799308288,170615808
2023-12-31 20:06:21.526192,0.0,16698888192,14087847936,2305581056,15.6,75964416,1955254272,2147479552,2147479552,0,0.0,108240035840,79413751808,23280734208,77.3,1799308288,170914816
2023-12-31 20:07:21.586229,0.0,16698888192,14083268608,2310152192,15.7,76046336,1955282944,2147479552,2147479552,0,0.0,108240035840,79413780480,23280705536,77.3,1799308288,171348992
